"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT18","WT22"
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-04-27","4.92",,"0.00","0.0","0.0","51","68","36","   20","   20",,"13.0","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-04-28","8.50",,"0.07","0.0","0.0","60","75","44","  200","  210",,"23.0","36.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-04-29","9.62",,"0.05","0.0","0.0","58","65","51","  190","  180",,"17.0","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-04-30","9.62",,"0.00","0.0","0.0","63","73","58","  170","  150",,"18.1","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-01","8.05",,"0.00","0.0","0.0","67","78","59","  120","  110",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-02","8.05",,"0.00","0.0","0.0","67","76","56","   20","   40",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-03","6.04",,"0.00","0.0","0.0","66","77","51","  100","  100",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-04","7.16",,"0.00","0.0","0.0","65","75","53","  110","  110",,"16.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-05","5.82",,"0.00","0.0","0.0","63","76","47","   40","  120",,"16.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-06","7.16",,"0.00","0.0","0.0","62","74","50","   30","   40",,"18.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-07","4.92",,"0.00","0.0","0.0","65","77","51","   30","   40",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-08","5.59",,"0.23","0.0","0.0","64","70","55","   70","  220",,"18.1","35.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-09","5.82",,"0.62","0.0","0.0","63","71","57","  360","  350",,"16.1","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-10","4.92",,"0.48","0.0","0.0","62","74","54","  220","  250",,"23.9","32.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-11","11.86",,"0.03","0.0","0.0","57","60","46","  260","  270",,"25.9","33.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-12","17.67",,"0.03","0.0","0.0","47","51","38","  260","  250",,"32.0","44.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-13","13.42",,"0.00","0.0","0.0","42","50","35","  270","  260",,"25.1","35.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-14","5.59",,"0.00","0.0","0.0","44","60","32","  290","  280",,"13.0","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-15","11.41",,"0.19","0.0","0.0","59","81","47","  260","  270",,"35.1","51.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-16","11.86",,"0.00","0.0","0.0","65","76","50","  300","  330",,"25.9","36.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-17","2.91",,"0.00","0.0","0.0","55","66","41","   10","   20",,"13.0","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-18","5.82",,"0.00","0.0","0.0","57","71","43","   20","   30",,"14.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-19","7.16",,"0.00","0.0","0.0","67","81","59","  190","  190",,"16.1","23.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-20","7.61",,"0.00","0.0","0.0","72","83","63","  320","  320",,"21.9","33.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-21","5.59",,"0.12","0.0","0.0","74","86","63","   20","   20",,"21.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-22","6.04",,"0.40","0.0","0.0","72","87","63","  250","  110",,"21.0","30.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-23","11.18",,"0.04","0.0","0.0","72","77","44","   10","  280",,"21.0","30.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-24","12.08",,"0.14","0.0","0.0","45","52","39","  330","  360",,"19.9","25.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-25","12.30",,"0.00","0.0","0.0","49","59","40","  300","  350",,"23.0","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-26","10.74",,"0.00","0.0","0.0","53","63","44","  290","  280",,"21.9","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-27","4.03",,"0.00","0.0","0.0","56","71","40","   50","   40",,"13.0","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-28","5.14",,"0.90","0.0","0.0","57","64","50","  160","  150",,"14.1","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-29","10.96",,"0.78","0.0","0.0","70","82","61","  250","  250",,"28.0","38.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-30","6.04",,"0.00","0.0","0.0","76","88","63","  250","  250",,"17.0","21.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-05-31","7.16",,"0.00","0.0","0.0","78","90","68","  250","  260",,"16.1","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-01","10.29",,"0.52","0.0","0.0","78","88","68","  270","  270",,"32.0","40.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-02","13.87",,"0.41","0.0","0.0","71","77","56","  260","  250",,"30.0","40.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-03","9.40",,"0.00","0.0","0.0","59","65","51","  310","  320",,"18.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-04","7.38",,"0.00","0.0","0.0","57","67","48","  320","  310",,"18.1","23.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-05","6.93",,"0.00","0.0","0.0","58","69","49","   30","   30",,"17.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-06","9.17",,"1.70","0.0","0.0","57","59","55","  130","  130",,"18.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-07","4.25",,"0.09","0.0","0.0","59","63","56","  340","  320",,"8.9","14.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-08","6.49",,"0.03","0.0","0.0","59","65","56","  250","  250",,"13.0","16.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-09","5.59",,"0.00","0.0","0.0","64","75","54","   50","  240",,"10.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-10","8.05",,"0.13","0.0","0.0","66","72","62","  120","  110",,"16.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-11","8.72",,"0.15","0.0","0.0","65","69","59","  300","  300",,"19.9","25.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-12","4.03",,"0.00","0.0","0.0","65","75","53","   20","   20",,"12.1","15.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-13","10.96",,"1.43","0.0","0.0","64","67","55","   60","   60",,"23.9","36.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-14","8.05",,"0.00","0.0","0.0","62","74","52","  290","  310",,"15.0","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-15","7.83",,"0.00","0.0","0.0","65","75","52","  240","  290",,"16.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-16","10.07",,"0.24","0.0","0.0","66","77","61","  260","  320",,"17.0","32.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-17","6.93",,"0.22","0.0","0.0","70","79","60","  270","  190",,"18.1","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-18","7.16",,"0.03","0.0","0.0","63","69","56","   30","  130",,"18.1","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-19","6.04",,"0.00","0.0","0.0","61","67","50","  360","   10",,"13.0","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-20","3.58",,"0.00","0.0","0.0","60","76","46","   30","   20",,"16.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-21","3.58",,"0.00","0.0","0.0","66","82","52","   30","   20",,"13.0","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-22","5.82",,"0.00","0.0","0.0","73","86","60","  230","  230",,"17.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-23","9.84",,"0.00","0.0","0.0","80","90","71","  260","  280",,"23.0","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-24","10.96",,"0.00","0.0","0.0","78","87","70","  270","  260",,"23.9","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-25","10.51",,"0.00","0.0","0.0","76","83","70","  250","  250",,"23.0","32.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-26","9.17",,"0.00","0.0","0.0","76","85","69","  350","  350",,"18.1","23.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-27","3.80",,"0.37","0.0","0.0","74","81","65","  100","  100",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-28","5.82",,"0.50","0.0","0.0","67","68","62","  340","  330",,"25.1","25.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-29","3.13",,"0.45","0.0","0.0","67","77","62","   20","   10",,"13.0","16.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-06-30","4.70",,"0.00","0.0","0.0","69","77","60","   60","   10",,"14.1","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-01","12.53",,"0.38","0.0","0.0","67","68","62","   40","   40",,"23.0","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-02","4.03",,"0.00","0.0","0.0","67","78","62","   20","   20",,"15.0","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-03","4.47",,"2.37","0.0","0.0","73","87","67","  300","  300",,"38.9","57.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-04","4.25",,"0.07","0.0","0.0","75","86","70","  240","  250",,"16.1","38.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-05","5.82",,"0.02","0.0","0.0","77","86","71","  230","  290",,"18.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-06","3.80",,"0.00","0.0","0.0","76","87","67","  220","  210",,"8.9","13.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-07","8.72",,"0.16","0.0","0.0","78","83","71","  260","  260",,"17.0","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-08","5.82",,"0.18","0.0","0.0","76","85","70","   90","   90",,"14.1","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-09","3.13",,"0.04","0.0","0.0","76","83","71","  210","  220",,"17.0","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-10","11.86",,"0.00","0.0","0.0","78","86","71","  230","  230",,"31.1","36.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-11","6.26",,"0.00","0.0","0.0","72","78","63","  310","  300",,"15.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-12","3.36",,"0.00","0.0","0.0","69","76","61","   60",,,"10.1",,,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-13","2.01",,"0.00","0.0","0.0","71","81","60","  100","  130",,"10.1","13.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-14","3.58",,"0.00","0.0","0.0","78","90","68","   50",,,"8.9",,,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-15","4.25",,"0.00","0.0","0.0","80","89","71","  360","  330",,"13.0","17.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-16","4.03",,"0.00","0.0","0.0","80","91","68","  310","  290",,"13.0","16.1",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-17","7.38",,"0.00","0.0","0.0","82","93","71","  260","  250",,"18.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-18","7.61",,"0.00","0.0","0.0","83","92","74","  260","  280",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-19","15.21",,"0.59","0.0","0.0","84","93","70","  340","  330",,"31.1","42.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-20","6.71",,"0.45","0.0","0.0","74","82","66","  260","  260",,"18.1","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-21","4.47",,"0.00","0.0","0.0","71","76","62","   30","   20",,"14.1","16.1",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-22","4.25",,"0.01","0.0","0.0","70","82","61","   20","   40",,"14.1","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-23","7.38",,"0.03","0.0","0.0","75","85","67","  270","  250",,"18.1","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-24","8.50",,"0.00","0.0","0.0","65","67","55","  340","  350",,"21.9","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-25","5.14",,"0.00","0.0","0.0","62","74","50","   60","   50",,"14.1","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-26","3.58",,"0.00","0.0","0.0","64","76","51","   40",,,"12.1",,,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-27","5.82",,"0.05","0.0","0.0","69","80","58","  200","  200",,"16.1","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-28","4.92",,"0.06","0.0","0.0","69","74","59","   40","  270",,"12.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-29","8.50",,"0.00","0.0","0.0","64","73","57","  250","  250",,"17.0","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-30","6.04",,"0.00","0.0","0.0","66","76","55","  310","  290",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-07-31","5.14",,"0.00","0.0","0.0","67","81","57","   10","  210",,"13.0","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-01","6.71",,"0.37","0.0","0.0","70","78","63","  300","  300",,"21.9","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-02","5.37",,"0.26","0.0","0.0","67","77","58","  320","  320",,"21.0","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-03","8.72",,"0.00","0.0","0.0","69","76","61","  310","  280",,"17.0","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-04","9.84",,"0.00","0.0","0.0","66","72","55","  330","  310",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-05","4.47",,"0.00","0.0","0.0","63","74","51","   60","  320",,"10.1","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-06","5.14",,"0.00","0.0","0.0","66","80","54","  180",,,"10.1",,,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-07","9.62",,"0.00","0.0","0.0","73","82","66","  220","  180",,"19.9","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-08","4.70",,"0.46","0.0","0.0","74","84","68","   40","  230",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-09","5.14",,"0.57","0.0","0.0","73","80","63","  290","  280",,"14.1","18.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-10","6.93",,"0.00","0.0","0.0","67","72","57","  330","  300",,"16.1","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-11","4.03",,"0.00","0.0","0.0","64","76","53","  280","  270",,"14.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-12","3.58",,"0.00","0.0","0.0","68","77","61","  250","  250",,"12.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-13","9.62",,"0.26","0.0","0.0","68","74","59","  280","  290",,"21.0","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-14","11.41",,"0.04","0.0","0.0","61","69","53","  300","  300",,"21.9","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-15","8.50",,"0.00","0.0","0.0","62","76","49","  260","  260",,"21.0","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-16","3.80",,"0.00","0.0","0.0","64","77","52","  270","  270",,"10.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-17","4.70",,"0.00","0.0","0.0","67","81","55","   50","   50",,"12.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-18","3.36",,"0.00","0.0","0.0","68","81","57","   50","  200",,"8.1","12.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-19","5.82",,"0.00","0.0","0.0","71","82","59","  290","  320",,"10.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-20","7.61",,"0.00","0.0","0.0","71","84","59","  240","  250",,"16.1","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-21","5.82",,"0.00","0.0","0.0","73","87","62","  270","  250",,"14.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-22","8.50",,"0.00","0.0","0.0","74","86","65","  260","  320",,"21.0","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-23","4.70",,"0.00","0.0","0.0","68","74","56","   30","   20",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-24","4.03",,"0.00","0.0","0.0","64","76","51","   30","   40",,"12.1","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-25","6.71",,"0.07","0.0","0.0","66","84","53","  250","  240",,"16.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-26","8.50",,"0.47","0.0","0.0","71","79","65","  280","  270",,"21.9","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2013-08-27","4.03",,"0.00","0.0","0.0","74","84","67","   30","   30",,"10.1","12.1",,,,,,,,,,,,,,
